weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,reanalysis_relative_humidity_percent,reanalysis_specific_humidity_g_per_kg,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases
43,0.0213,0.085,0.1969667,0.1962,82.0385714286,18.41,28.1571428571,6.92857142857,33.9,23.9,26.7,68
44,-0.0359,-0.0726,0.1117286,0.09242857,83.8657142857,18.3757142857,27.7142857143,6.12857142857,32.8,23.3,54.6,64
45,,-0.00225,0.2212286,0.1698,85.12,18.4842857143,27.4285714286,6.45714285714,31.1,23.3,81.5,55
46,0.003866667,-0.05725,0.1859167,0.09834286,80.9142857143,17.8685714286,27.7857142857,6.67142857143,32.8,23.3,8.7,67
47,,,0.2537429,0.2166143,86.2142857143,17.6271428571,26.7285714286,6.21428571429,30.6,23.3,71.3,84
48,0.0501,0.06575,0.1662429,0.1467571,80.0214285714,16.8671428571,26.5571428571,5.68571428571,30.0,22.8,29.8,85
49,0.05675,0.06565,0.06918571,0.05278571,83.0242857143,16.5871428571,25.6428571429,5.94285714286,29.4,22.2,48.2,67
50,0.0619,0.002633333,0.2133,0.1730143,85.9114285714,16.9657142857,25.8142857143,5.01428571429,28.9,22.8,97.6,73
51,-0.08216667,-0.091675,0.2399,0.1700571,78.6685714286,16.4085714286,26.0714285714,5.54285714286,31.1,22.8,18.9,89
52,0.06056667,-0.13095,0.15715,0.0981875,78.4185714286,16.5642857143,25.9285714286,6.04285714286,30.0,22.2,29.7,68
53,,,,,,,,,,,,59
1,,-0.0876,0.1887,0.1634167,80.5971428571,16.4528571429,25.5714285714,5.47142857143,28.9,22.2,16.2,56
2,-0.1399,-0.03763333,0.1813833,0.1448429,76.9542857143,15.4928571429,25.0714285714,5.72857142857,28.3,20.0,20.6,77
3,-0.0698,-0.03795,0.1808,0.1158429,81.31,15.7685714286,24.9857142857,6.88571428571,30.0,21.1,27.2,75
4,0.0535,-0.10875,0.1818429,0.1406143,79.6714285714,15.0728571429,24.8857142857,6.41428571429,28.3,21.1,8.6,47
5,,0.05145,0.2175,0.1739286,70.1985714286,12.7414285714,24.1714285714,5.64285714286,27.8,19.4,18.0,50
6,0.0669,,0.2283286,0.2092,68.6414285714,12.3657142857,23.4,7.38571428571,27.8,17.8,2.9,42
7,0.0263,0.0364,0.1718571,0.1876,76.2457142857,14.2257142857,24.3285714286,7.51428571429,29.4,19.4,24.8,28
8,0.12905,0.086,0.1234714,0.1325,72.2514285714,12.4928571429,24.0428571429,6.9,28.9,18.9,0.0,37
9,-0.0509,0.03793333,0.1977167,0.1614667,77.4271428571,14.73,25.0,7.42857142857,29.4,20.6,40.1,37
10,-0.071225,0.043425,0.1611167,0.2284286,71.6914285714,13.9357142857,24.9571428571,7.51428571429,29.4,20.6,0.0,27
11,-0.10475,0.0402,0.2573714,0.2754429,74.8042857143,14.2442857143,24.8857142857,7.34285714286,31.1,20.6,8.4,12
12,0.135,0.03233333,0.1988,0.1830571,73.94,14.6714285714,25.6714285714,7.67142857143,30.6,21.1,0.0,15
13,0.0541,-0.0981,0.1572667,0.1370571,78.91,15.7328571429,25.7428571429,6.9,30.6,21.7,7.9,22
14,,0.00075,0.2009429,0.2108429,75.3885714286,14.7457142857,25.6142857143,6.02857142857,29.4,21.1,30.8,8
15,0.0341,0.0351,0.1027857,0.09751429,73.6414285714,13.9742857143,25.3857142857,6.67142857143,30.0,21.1,19.8,15
16,0.0869,0.03965,0.1907857,0.1153857,75.39,15.8685714286,26.9142857143,7.48571428571,32.2,22.8,9.2,17
17,0.07295,0.02765,0.1945833,0.1375,74.7985714286,15.5614285714,26.6857142857,7.38571428571,31.7,22.2,4.1,10
18,0.064,0.04806667,0.1721429,0.1899429,78.6828571429,16.7957142857,28.2285714286,9.21428571429,33.9,22.2,0.5,9
19,,0.0578,0.0804,0.08112,76.3085714286,15.9671428571,26.9571428571,7.62857142857,32.8,21.7,73.1,11
20,,0.09066667,0.1944714,0.1691571,76.5985714286,16.6514285714,27.8285714286,7.32857142857,33.3,23.3,14.3,20
21,,0.0738,0.1826429,0.1713286,79.7171428571,17.6385714286,28.3857142857,6.74285714286,33.3,24.4,8.2,13
22,0.04023333,-0.0127,0.1208833,0.09056667,77.3714285714,17.6442857143,28.4142857143,6.57142857143,33.3,23.9,5.9,11
23,0.0499,0.0499,0.07223333,0.08013333,80.7542857143,17.8542857143,27.9142857143,7.55714285714,33.9,22.8,56.8,16
24,,0.06756667,0.1184833,0.09545,79.75,17.9828571429,27.7,6.84285714286,31.7,23.9,17.6,11
25,,0.01375,0.0755,0.13685,83.9614285714,17.8442857143,27.2142857143,5.88571428571,31.1,22.8,60.6,7
26,,0.063,0.1645714,0.1307143,81.25,18.0514285714,28.4428571429,5.32857142857,31.7,25.0,5.4,17
27,0.09746667,0.08616667,0.1838571,0.1788857,80.7985714286,17.2957142857,27.4,5.72857142857,31.1,22.8,36.6,14
28,0.0545,0.067425,0.1345667,0.09766,81.8471428571,17.8042857143,27.2714285714,6.67142857143,32.8,23.3,17.5,13
29,0.1169,0.0494,0.2071143,0.1935286,83.9185714286,18.3228571429,26.7,5.47142857143,31.1,21.7,56.2,15
30,0.0101,0.089,0.2987143,0.1783571,80.9685714286,17.9028571429,28.1,6.52857142857,32.8,23.9,19.9,30
31,-0.07305,0.020225,0.1632429,0.1692429,81.6728571429,18.5571428571,28.3714285714,6.27142857143,32.8,22.8,18.8,25
32,,0.11395,0.2125714,0.1689143,82.6457142857,18.2128571429,28.0857142857,6.35714285714,31.7,23.9,26.7,40
33,0.01015,0.0687,0.1973,0.1710857,81.3871428571,18.3328571429,28.3714285714,6.35714285714,31.7,25.0,10.0,44
34,-0.01465,0.03655,0.1689,0.1532571,81.9985714286,18.36,27.8571428571,6.84285714286,33.9,23.9,78.5,25
35,,-0.0331,0.2106571,0.1876,81.0028571429,18.41,28.1857142857,7.02857142857,32.8,23.9,69.7,21
36,0.087,0.06035,0.0897,0.0988,79.9657142857,18.31,28.3,6.04285714286,31.7,25.0,32.5,48
37,-0.0121,0.067475,0.1585833,0.1250857,79.6971428571,18.71,28.4142857143,6.84285714286,33.9,24.4,35.1,56
38,0.08305,0.06535,0.1360286,0.1046286,79.39,18.2142857143,28.4571428571,6.6,32.2,24.4,31.3,60
39,0.05016667,0.03946667,0.1699833,0.1612833,79.8371428571,18.3457142857,28.7142857143,7.95714285714,34.4,23.9,38.9,45
40,0.1322,0.01383333,0.2102286,0.1405857,79.6742857143,18.12,28.0,6.98571428571,32.8,23.3,16.2,55
41,-0.0864,0.12685,0.09071667,0.05796667,79.16,17.3042857143,27.1714285714,6.44285714286,31.1,23.3,27.8,32
42,,-0.0368,0.036,0.037475,82.6571428571,18.3157142857,26.7571428571,5.04285714286,31.1,23.9,71.5,46
43,,0.009325,0.1754833,0.07245714,85.3771428571,18.7428571429,27.6714285714,6.3,32.2,23.3,58.4,61
44,0.06275,0.1034,0.1734571,0.1658833,81.6285714286,18.0142857143,27.4428571429,6.54285714286,32.2,23.9,40.9,42
45,0.1235,0.095575,0.08925,0.08956667,81.4885714286,17.2985714286,26.8857142857,5.85714285714,30.6,23.9,37.1,37
46,-0.0454,0.0747,0.05148,0.03943333,85.4042857143,17.8171428571,26.7142857143,5.8,30.6,22.8,62.1,43
47,0.0005,0.0712,0.1077,0.08874,86.4057142857,17.87,26.6,4.52857142857,31.7,23.3,88.9,34
48,0.1536,0.104775,0.1132333,0.09898571,78.6828571429,16.2071428571,26.1,7.47142857143,30.6,21.1,13.2,40
49,,0.0881,0.2564667,0.2146,81.8642857143,15.4157142857,24.9285714286,4.61428571429,28.9,21.7,126.0,25
50,0.10558,0.078075,0.1300286,0.07642857,72.6528571429,13.73,24.9428571429,4.82857142857,28.3,20.6,7.6,16
51,0.1088,0.12705,0.1088714,0.09908571,76.4971428571,14.4371428571,24.8428571429,4.9,27.8,21.7,10.9,17
52,-0.1336,-0.061225,0.1682,0.08631111,76.3171428571,15.2571428571,25.4714285714,6.55714285714,29.4,21.1,7.9,17
1,0.20635,0.1613,0.1398833,0.09583333,79.6071428571,15.7228571429,25.1285714286,5.31428571429,29.4,21.7,28.6,16
2,0.337,0.30785,0.2466857,0.1686286,77.3428571429,14.6128571429,25.1142857143,5.15714285714,28.3,21.7,12.0,23
3,0.353,0.3073,0.3262714,0.2914286,70.4571428571,12.61,23.6142857143,4.82857142857,27.2,20.0,17.7,18
4,0.3419,0.228,0.32975,0.38142,67.7657142857,11.9642857143,22.8428571429,6.84285714286,28.3,17.8,2.0,18
5,0.29455,0.2239,0.2389333,0.1607,74.0628571429,14.2128571429,25.1714285714,7.44285714286,30.0,20.6,14.1,9
6,,0.1061,0.2147429,0.1499286,76.5028571429,14.6528571429,24.9285714286,7.12857142857,30.0,20.6,3.0,7
7,0.1931667,0.17314,0.1632714,0.08688571,76.1171428571,14.6185714286,25.2,7.28571428571,30.0,21.1,3.8,7
8,,0.2075,0.1507571,0.1469167,74.0642857143,13.67,24.7714285714,6.62857142857,28.3,20.6,3.8,4
9,0.17025,0.1962,0.2178,0.1580429,75.7214285714,13.5871428571,24.5285714286,6.81428571429,29.4,20.0,15.0,3
10,0.3779,0.22,0.16348,0.1562286,66.7357142857,11.7157142857,24.0,8.02857142857,29.4,19.4,0.0,2
11,0.2311,0.230875,0.1591,0.0873,72.1428571429,12.7385714286,25.0714285714,5.55714285714,28.9,21.1,0.8,8
12,0.2204,0.1969,0.2298571,0.1853,71.39,12.93,24.8,7.38571428571,29.4,19.4,3.5,3
13,,0.1460667,0.25795,0.2118429,71.3514285714,12.6371428571,24.4,7.14285714286,28.9,20.0,3.1,1
14,0.2050333,0.04636667,0.1806286,0.2042857,77.7857142857,15.0585714286,25.5857142857,7.05714285714,30.6,21.7,13.3,1
15,0.07435,0.102575,0.1650857,0.1372286,75.8428571429,14.65,25.9714285714,7.3,30.6,20.6,6.3,2
16,-0.287,0.0767,0.08985,0.07655714,74.7542857143,14.2714285714,25.8,6.71428571429,29.4,20.6,18.6,3
17,0.1544,0.13275,0.2154143,0.1837429,78.2442857143,15.6228571429,26.9285714286,8.41428571429,32.2,22.2,1.3,3
18,0.1302,0.1127,0.1250143,0.1334571,76.2142857143,15.48,27.1428571429,7.8,32.2,21.7,3.6,2
19,,0.09815,0.1490857,0.1343857,78.3371428571,15.6385714286,26.6428571429,6.91428571429,30.6,22.2,7.7,0
20,0.0865,0.08775,0.1752833,0.1601286,77.7128571429,15.9185714286,26.6,7.12857142857,32.2,21.1,83.3,0
21,0.1882,0.1144,0.1839857,0.1126714,79.1971428571,16.2371428571,26.8142857143,6.01428571429,31.1,22.8,0.3,2
22,0.0849,0.11876,0.20226,0.1301571,78.5371428571,16.5871428571,27.5571428571,6.84285714286,32.2,23.3,25.6,2
23,0.1459,0.138175,0.1687286,0.1188429,79.0514285714,17.0342857143,27.8571428571,6.44285714286,31.7,23.3,4.8,0
24,0.1097,0.0902,0.2046833,0.1521833,75.7485714286,16.4542857143,27.9857142857,6.44285714286,32.8,23.3,26.2,6
25,0.1431,0.1623333,0.2898,0.2421286,80.8457142857,17.2885714286,27.4285714286,5.84285714286,31.1,23.9,15.6,3
26,0.11045,0.1341,0.1740429,0.1527333,77.6171428571,16.7057142857,27.7714285714,6.61428571429,31.7,23.3,31.5,6
27,0.0812,0.07275,0.1071,0.06248333,77.6814285714,17.2385714286,27.9714285714,5.55714285714,31.1,24.4,27.1,2
28,0.17185,0.17685,0.2847857,0.2321714,78.1257142857,17.2457142857,28.2714285714,6.34285714286,32.2,24.4,3.5,3
29,0.22305,0.18965,0.2902,0.2455143,78.6042857143,17.4628571429,28.5285714286,6.51428571429,32.8,23.3,22.7,2
30,0.1667,0.3276,0.2619143,0.2189714,79.0085714286,17.3328571429,28.3285714286,6.5,32.8,23.9,7.9,4
31,0.13025,0.1474,0.12684,0.1106,80.7514285714,17.8457142857,28.2142857143,6.55714285714,33.3,22.8,32.7,5
32,0.14415,0.1204667,0.2751571,0.2257571,82.0214285714,18.0042857143,28.2714285714,6.82857142857,32.8,22.8,37.2,2
33,0.17645,0.1304,0.2522,0.2054571,79.5071428571,18.0671428571,28.6142857143,6.44285714286,32.8,23.9,26.9,9
34,0.2156667,0.1542333,0.1988667,0.1828714,79.5585714286,18.0385714286,28.7285714286,6.6,32.8,23.9,13.7,2
35,,0.2435,0.2776,0.1937857,82.6757142857,18.2314285714,27.1857142857,6.44285714286,31.1,21.7,156.6,4
36,0.1591,0.0836,0.2533667,0.21125,80.6785714286,18.4042857143,27.9857142857,6.27142857143,31.7,23.9,16.8,8
37,0.0577,0.1507,0.2971857,0.2543429,78.9485714286,18.3142857143,28.1857142857,6.98571428571,33.3,22.8,9.3,6
38,0.1961,0.1446667,0.17028,0.20995,79.5842857143,18.1628571429,27.7571428571,6.7,31.7,23.9,18.5,3
39,,0.1337,0.10358,0.1369667,82.2828571429,18.0857142857,27.5285714286,6.04285714286,31.1,23.9,30.6,11
40,0.253975,0.16295,0.3692714,0.2687429,82.5857142857,18.4914285714,27.7714285714,5.88571428571,32.8,23.9,16.1,14
41,0.38,0.26065,0.3931286,0.27105,76.3714285714,17.1314285714,27.8,7.38571428571,32.8,23.3,20.1,15
42,0.10035,0.0895,0.2096857,0.08204286,78.1814285714,17.7042857143,28.0571428571,7.18571428571,33.3,23.9,21.8,20
43,0.1535,0.2298,0.14888,0.091525,77.4428571429,17.1171428571,27.1428571429,6.52857142857,31.1,23.3,24.1,9
44,0.19015,0.168,0.1864333,0.1104333,80.0071428571,17.9942857143,27.5428571429,6.37142857143,32.2,23.3,18.8,20
45,0.1105667,0.0267,0.1561,0.04188571,72.6842857143,15.2585714286,25.8714285714,6.41428571429,30.6,21.7,44.9,28
46,0.0979,0.012,0.1572,0.06461429,70.9771428571,14.9914285714,26.3285714286,5.54285714286,30.0,22.2,1.3,38
47,,0.0323,0.2099,0.09903333,72.9257142857,16.0371428571,26.8714285714,6.78571428571,30.6,22.8,14.7,30
48,0.12015,0.13648,0.1959,0.1356667,77.6485714286,16.7542857143,26.3,6.0,29.4,22.8,30.0,30
49,0.11875,0.0806,0.1176333,0.04611667,77.3571428571,16.7714285714,26.8142857143,6.37142857143,31.1,22.8,6.4,23
50,0.0044,0.08713333,0.1021,-0.02248571,72.2614285714,15.2528571429,25.9142857143,7.21428571429,31.1,21.7,7.1,16
51,0.0632,0.04675,0.0446,-0.06345714,76.5257142857,15.4628571429,25.3857142857,5.54285714286,28.9,21.7,63.2,22
1,0.004833333,0.006633333,0.2108143,0.2024143,76.5057142857,15.4442857143,25.1285714286,7.68571428571,30.0,20.6,1.9,28
2,0.09436667,0.0958,0.2041,0.1646833,74.3357142857,15.0785714286,25.3142857143,7.58571428571,30.6,21.1,15.2,14
3,,0.02165,0.18585,0.1796857,71.9414285714,13.9214285714,25.0714285714,8.15714285714,30.6,19.4,4.8,17
4,0.0411,0.0514,0.2184714,0.2287714,75.38,14.7328571429,24.9571428571,6.87142857143,29.4,20.6,31.5,20
5,0.00915,0.041225,0.2434714,0.2032571,79.0314285714,15.3785714286,25.2428571429,6.81428571429,30.6,21.1,21.6,17
6,,-0.0056,0.1645,0.1619714,74.3442857143,14.4085714286,25.0,6.82857142857,29.4,21.1,8.5,10
7,-0.04485,0.0056,0.1603,0.1674286,75.8514285714,14.7542857143,25.3428571429,6.88571428571,29.4,21.1,4.8,13
8,0.2170333,0.1452333,0.2280714,0.2104571,73.0728571429,14.0985714286,24.7571428571,7.0,28.9,19.4,17.6,20
9,0.4462667,0.3123,0.3375,0.2732833,76.9071428571,14.2657142857,24.8142857143,5.24285714286,28.3,21.7,53.1,9
10,0.2485,0.25445,0.2764286,0.2567143,73.3871428571,13.6714285714,24.7,7.45714285714,31.7,19.4,0.0,18
11,0.4229,0.4229,0.1950143,0.1967143,76.2471428571,15.3871428571,26.7,6.91428571429,31.7,22.2,0.5,9
12,0.1274333,0.059925,0.1592286,0.1408857,72.4428571429,14.4828571429,26.3285714286,7.52857142857,30.6,21.7,12.7,8
13,,0.2705,0.2435714,0.2178143,80.8357142857,15.5557142857,26.0428571429,6.51428571429,32.2,21.7,26.7,19
14,0.2127,0.1044,0.1409,0.1628857,74.43,15.3357142857,27.0857142857,8.12857142857,32.2,22.2,0.5,11
15,,0.30695,0.31445,0.2761833,77.0228571429,15.1528571429,26.2714285714,7.08571428571,30.6,21.7,13.0,4
16,0.0728,0.07826667,0.2111714,0.2161286,72.64,14.4171428571,26.7,7.21428571429,32.2,22.2,8.1,6
17,,0.05855,0.1227286,0.1131857,76.5814285714,15.63,27.2,7.77142857143,33.3,22.8,20.6,6
18,,-0.1055,0.1861714,0.1770571,75.7142857143,15.0614285714,26.7571428571,7.15714285714,31.1,22.2,16.0,8
19,0.0371,0.0705,0.04781429,0.06374286,78.5671428571,16.7714285714,27.4857142857,7.05714285714,32.2,22.8,64.3,13
20,0.1031,0.0941,0.1984833,0.1765571,82.35,17.2685714286,27.8571428571,6.04285714286,32.2,24.4,60.5,8
21,0.08608,0.07736,0.1701429,0.1679429,76.07,16.73,28.8285714286,8.32857142857,33.9,23.3,7.4,8
22,0.0619,0.0333,0.1977333,0.1659857,78.1514285714,16.9957142857,28.4714285714,6.58571428571,32.8,25.0,16.6,5
23,0.0312,0.02535,0.1706286,0.1901,77.1628571429,16.9228571429,28.0714285714,7.22857142857,32.8,23.9,6.7,16
24,,0.0271,0.2708714,0.2212,76.4257142857,17.25,28.5142857143,6.74285714286,33.9,23.9,20.9,12
25,-0.02865,-0.01266667,0.1246571,0.1255571,75.4614285714,16.5628571429,27.7285714286,6.92857142857,31.7,23.9,2.3,11
26,0.02185,-0.0601,0.2032571,0.1855857,77.6171428571,17.6357142857,28.6285714286,6.75714285714,33.3,23.9,11.1,18
27,-0.0227,0.09093333,0.2069143,0.1882286,79.5785714286,17.7457142857,28.2285714286,6.75714285714,32.8,24.4,16.8,10
28,-0.0817,0.0287,0.1961143,0.1808,77.5828571429,17.7442857143,28.3428571429,6.42857142857,31.7,23.9,20.0,22
29,0.0073,0.06943333,0.2002286,0.1976857,77.5871428571,17.4742857143,28.1142857143,7.54285714286,32.8,22.8,10.6,14
30,-0.0198,0.0057,0.1865714,0.1818,78.0614285714,17.7714285714,28.5857142857,7.14285714286,33.9,23.9,4.5,16
31,0.0287,0.1132,0.1347143,0.1439429,78.67,17.7585714286,28.0571428571,6.91428571429,32.2,23.3,46.0,18
32,0.2467,0.2009,0.1926714,0.1882286,79.7128571429,18.3314285714,27.9285714286,6.35714285714,32.2,23.9,49.0,27
33,0.08985,0.1278333,0.2008143,0.2051143,82.0871428571,18.8928571429,28.6428571429,5.58571428571,32.2,25.6,24.3,38
34,0.0172,0.01255,0.2017286,0.2022143,81.0757142857,18.7528571429,28.9714285714,5.78571428571,32.8,25.6,1.8,35
35,,,0.2212714,0.2011286,77.3471428571,17.8242857143,28.2714285714,7.54285714286,32.8,23.3,65.0,41
36,-0.0273,0.068075,0.2792857,0.2707857,78.8271428571,18.1857142857,27.9,7.05714285714,32.2,23.3,71.5,51
37,0.1954,0.2356,0.3660714,0.3778571,77.41,17.9028571429,28.3714285714,6.75714285714,32.2,23.9,5.6,65
38,-0.0412,0.04766667,0.1706333,0.1342857,77.2357142857,18.1757142857,28.0857142857,7.15714285714,33.3,23.9,56.8,55
39,0.0986,0.122075,0.2545714,0.2469286,77.5557142857,17.9014285714,27.9714285714,6.92857142857,32.8,23.9,15.8,54
40,0.16025,0.08955,0.2391714,0.1799714,77.63,18.4757142857,29.2285714286,7.84285714286,34.4,24.4,6.6,62
41,0.0633,0.0633,0.2143286,0.2125857,78.8914285714,18.3971428571,28.4,6.81428571429,33.3,23.9,32.0,64
42,,,0.2187571,0.163,79.27,17.8771428571,26.8571428571,6.75714285714,32.2,22.8,67.6,56
43,-0.0141,0.2121,0.2529,0.2228286,80.1314285714,18.0114285714,27.9142857143,6.58571428571,32.2,22.8,15.0,65
44,-0.01935,0.05955,0.2274571,0.1600286,80.27,18.1557142857,27.9428571429,6.35714285714,31.1,24.4,11.3,71
45,0.0284,0.0086,0.09473333,0.09162857,75.4242857143,16.7514285714,26.7285714286,7.71428571429,32.2,20.0,36.7,75
46,0.0941,0.1127,0.1961714,0.2132,81.0814285714,17.3085714286,26.5857142857,5.55714285714,33.3,22.2,96.0,71
47,0.1663,0.189975,0.2202286,0.2337,79.8614285714,16.9728571429,26.5285714286,6.1,31.1,22.8,2.9,72
48,0.21515,0.22615,0.2206286,0.1987,74.3442857143,15.4142857143,26.3428571429,5.45714285714,29.4,22.8,4.4,47
49,-0.0468,-0.0406,0.09694286,0.0865,74.0385714286,14.7714285714,25.2857142857,7.2,31.1,20.6,44.0,27
50,0.0081,0.097475,0.2047143,0.1787714,82.1671428571,17.1914285714,26.3142857143,5.7,29.4,22.8,87.8,35
51,0.02285,0.05653333,0.0712,0.05045714,84.01,16.92,25.6,4.61428571429,29.4,22.8,80.3,25
52,0.1814,0.1358667,0.2236222,0.1965111,85.5142857143,17.2342857143,25.6714285714,4.67142857143,30.0,22.8,106.2,19
1,0.05475,0.08103333,0.1975429,0.1423286,76.4342857143,15.81,25.5285714286,7.6,30.0,20.6,24.9,37
2,0.106425,0.29,0.2464333,0.1778167,80.5728571429,16.1785714286,25.4571428571,6.38571428571,29.4,21.7,13.7,38
3,0.0594,0.0526,0.1956714,0.1562857,76.7342857143,15.5185714286,25.3285714286,7.04285714286,29.4,21.1,2.9,34
4,0.0288,0.06663333,0.1341,0.1462286,78.0785714286,15.5514285714,26.2142857143,6.4,30.6,22.2,19.1,26
5,,,,,76.92,15.1871428571,25.6571428571,5.77142857143,29.4,21.7,38.1,19
6,-0.0674,0.0468,0.1591714,0.1097286,76.7228571429,14.7342857143,24.9714285714,6.41428571429,28.9,20.6,21.1,18
7,0.0491,0.092325,0.2546714,0.1978,75.5771428571,14.7542857143,25.4142857143,5.94285714286,29.4,20.6,4.3,22
8,0.0478,0.06175,0.222,0.1773143,75.9328571429,14.9314285714,25.7857142857,7.92857142857,31.7,21.1,6.4,16
9,0.0315,0.0962,0.1402,0.1603429,73.1471428571,13.5928571429,25.2,6.34285714286,30.0,21.1,3.3,18
10,0.042,0.0511,0.1984167,0.2499833,74.4271428571,13.7814285714,25.4571428571,5.62857142857,28.9,20.6,0.6,6
11,0.0709,0.12545,0.2196286,0.1894857,76.1685714286,14.53,25.8428571429,6.31428571429,30.0,22.2,14.1,12
12,0.1535,0.1688,0.2791,0.2480857,74.9171428571,14.6285714286,25.7857142857,6.95714285714,30.0,20.6,6.5,6
13,0.1777,0.3167,0.3203857,0.3209286,75.2157142857,14.97,26.7571428571,7.21428571429,32.8,22.2,0.6,6
14,-0.0056,0.0013,0.2157714,0.1786,78.5657142857,15.4685714286,26.2285714286,7.07142857143,30.6,21.7,7.7,3
15,-0.0263,0.03695,0.1263571,0.1143571,81.1414285714,16.2085714286,27.1142857143,6.65714285714,32.2,22.8,15.7,7
16,,,0.2039714,0.1771857,73.84,13.6385714286,25.4571428571,5.71428571429,30.0,21.7,17.8,6
17,-0.0176,0.0519,0.1135714,0.1116286,83.6571428571,16.3685714286,25.7,6.18571428571,30.6,21.7,69.7,1
18,0.1506,0.1616,0.2115857,0.1536571,81.7028571429,16.5357142857,26.4571428571,6.01428571429,30.0,22.8,10.5,3
19,0.19375,0.1611,0.211,0.1759143,78.6071428571,16.3085714286,26.4428571429,6.01428571429,30.0,22.8,56.5,2
20,0.1138,0.09725,0.2559286,0.2269286,76.0871428571,15.7885714286,26.1428571429,6.64285714286,30.0,21.7,15.4,2
21,0.03345,0.1033,0.2122857,0.2002714,76.9014285714,16.6271428571,27.7142857143,6.52857142857,31.7,23.3,2.9,1
22,0.05325,0.0778,0.1880286,0.1696,77.0928571429,16.7571428571,28.1714285714,7.32857142857,32.8,23.3,4.8,10
23,0.04185,0.0722,0.1304429,0.1511429,81.8514285714,17.6585714286,28.4428571429,7.37142857143,33.3,23.3,12.9,3
24,,0.05743333,0.1073143,0.1113286,81.0428571429,17.7671428571,28.4571428571,6.74285714286,33.3,24.4,4.5,3
25,,0.04446667,0.2042143,0.1528143,79.73,17.8014285714,28.5285714286,7.22857142857,32.8,24.4,12.7,1
26,,0.1173,0.2136,0.1969143,79.5085714286,17.3571428571,27.5857142857,6.94285714286,31.7,22.8,25.0,1
27,-0.009666667,0.0065,0.2072429,0.1649286,77.1985714286,17.3985714286,28.3428571429,6.2,31.7,25.0,3.6,2
28,-0.02455,0.0196,0.2541286,0.2121,78.7471428571,17.4328571429,28.1571428571,6.91428571429,32.2,23.3,29.6,6
29,,0.03774,0.1880429,0.1803286,78.3114285714,17.8085714286,28.2857142857,6.84285714286,32.8,23.9,57.2,3
30,-0.07045,-0.02133333,0.2192857,0.2245429,75.8671428571,17.26,28.2285714286,6.9,32.8,23.3,16.3,3
31,-0.0836,0.0278,0.1435833,0.1011714,81.6228571429,18.4471428571,28.4857142857,5.97142857143,32.8,24.4,28.0,5
32,-0.0006,0.0551,0.2511429,0.2696571,77.7885714286,18.2014285714,28.4714285714,6.1,32.2,25.0,3.6,4
33,0.0001,0.03865,0.1990571,0.1385286,78.9442857143,18.3642857143,28.7428571429,7.61428571429,33.3,23.9,13.6,7
34,0.0776,-0.0772,0.2146333,0.1704,79.0942857143,18.2457142857,28.0,6.81428571429,32.8,23.3,48.1,6
35,0.0009,-0.00445,0.1957857,0.1185286,76.1885714286,17.9728571429,28.6428571429,6.42857142857,32.2,24.4,13.5,5
36,0.0895,0.0648,0.1647667,0.1637571,78.6071428571,18.0985714286,27.5,6.44285714286,31.7,22.8,105.0,7
37,0.033,-0.02545,0.2319714,0.2399571,76.6785714286,18.1914285714,29.1571428571,7.68571428571,34.4,24.4,2.3,6
38,,0.01655,0.1659286,0.1409857,78.4885714286,18.6514285714,28.6571428571,7.3,33.3,23.3,53.2,4
39,0.0541,0.03885,0.1283571,0.08348571,77.8514285714,18.2442857143,28.2,7.57142857143,32.8,23.9,48.0,4
40,0.07375,0.07326667,0.0796,0.06807143,79.2814285714,18.6742857143,27.7714285714,6.87142857143,33.3,22.8,72.7,7
41,-0.05385,-0.0739,0.2429714,0.2187286,78.8085714286,18.1914285714,27.9428571429,6.68571428571,31.7,23.9,26.0,9
42,,0.03505,0.1269143,0.1894143,78.9485714286,17.95,27.5428571429,7.25714285714,32.2,23.3,6.1,5
43,-0.1115,-0.1136,0.2304,0.2082429,79.2171428571,18.1042857143,27.9857142857,7.17142857143,33.3,23.9,53.3,5
44,0.00735,-0.02545,0.1993429,0.1795429,77.62,17.6885714286,27.5428571429,6.57142857143,31.7,23.3,31.3,10
45,0.2614,0.11022,0.2918,0.3185,76.1671428571,17.2657142857,27.3857142857,6.54285714286,31.1,23.3,8.4,6
46,0.1478333,-0.003125,0.2781571,0.2477286,73.7814285714,16.8185714286,27.3142857143,7.01428571429,31.1,22.8,3.8,13
47,,-0.1225,0.2220571,0.1913857,78.6057142857,17.3385714286,27.2142857143,6.84285714286,32.2,23.3,30.8,6
48,-0.005633333,-0.03725,0.2773286,0.2907286,78.9628571429,17.51,26.9857142857,7.0,32.2,21.7,28.0,5
49,-0.2439,-0.1209333,0.2790857,0.2488429,74.3728571429,16.5785714286,26.4285714286,7.28571428571,31.1,21.7,2.9,5
50,-0.1743,-0.0723,0.1993,0.1713,74.5171428571,16.3271428571,26.0714285714,6.64285714286,30.0,21.7,40.6,9
51,-0.043,-0.12895,0.1854143,0.2088,74.9428571429,15.9185714286,25.9285714286,6.97142857143,30.6,21.7,18.6,3
52,0.0358,-0.2528,0.2434333,0.1369286,79.4828571429,16.16,25.7,5.77142857143,29.4,22.2,31.7,6
